game_date,home_name,away_name,home_score,away_score,home_win
2024-07-29,Philadelphia Phillies,New York Yankees,4,14,0
2024-07-29,Cincinnati Reds,Chicago Cubs,7,1,1
2024-07-29,Boston Red Sox,Seattle Mariners,14,7,1
2024-07-29,New York Mets,Minnesota Twins,15,2,1
2024-07-29,St. Louis Cardinals,Texas Rangers,3,6,0
2024-07-29,Houston Astros,Pittsburgh Pirates,3,5,0
2024-07-29,Chicago White Sox,Kansas City Royals,5,8,0
2024-07-29,Milwaukee Brewers,Atlanta Braves,8,3,1
2024-07-29,Arizona Diamondbacks,Washington Nationals,9,8,1
2024-07-30,Detroit Tigers,Cleveland Guardians,0,5,0
2024-07-30,Baltimore Orioles,Toronto Blue Jays,6,2,1
2024-07-30,Philadelphia Phillies,New York Yankees,6,7,0
2024-07-30,Tampa Bay Rays,Miami Marlins,9,3,1
2024-07-30,Cincinnati Reds,Chicago Cubs,6,3,1
2024-07-30,Boston Red Sox,Seattle Mariners,6,10,0
2024-07-30,New York Mets,Minnesota Twins,2,0,1
2024-07-30,St. Louis Cardinals,Texas Rangers,8,1,1
2024-07-30,Houston Astros,Pittsburgh Pirates,2,6,0
2024-07-30,Chicago White Sox,Kansas City Royals,3,4,0
2024-07-30,Milwaukee Brewers,Atlanta Braves,1,5,0
2024-07-30,Los Angeles Angels,Colorado Rockies,10,7,1
2024-07-30,Arizona Diamondbacks,Washington Nationals,17,0,1
2024-07-30,San Diego Padres,Los Angeles Dodgers,6,5,1
2024-07-30,San Francisco Giants,Oakland Athletics,2,5,0
2024-07-31,Tampa Bay Rays,Miami Marlins,2,6,0
2024-07-31,Baltimore Orioles,Toronto Blue Jays,10,4,1
2024-07-31,Philadelphia Phillies,New York Yankees,5,6,0
2024-07-31,New York Mets,Minnesota Twins,3,8,0
2024-07-31,Chicago White Sox,Kansas City Royals,3,10,0
2024-07-31,Milwaukee Brewers,Atlanta Braves,2,6,0
2024-07-31,St. Louis Cardinals,Texas Rangers,10,1,1
2024-07-31,Arizona Diamondbacks,Washington Nationals,5,4,1
2024-07-31,Boston Red Sox,Seattle Mariners,3,2,1
2024-07-31,Cincinnati Reds,Chicago Cubs,4,13,0
2024-07-31,Houston Astros,Pittsburgh Pirates,5,4,1
2024-07-31,San Diego Padres,Los Angeles Dodgers,8,1,1
2024-07-31,Los Angeles Angels,Colorado Rockies,1,2,0
2024-07-31,San Francisco Giants,Oakland Athletics,1,0,1
2024-08-01,Cleveland Guardians,Baltimore Orioles,10,3,1
2024-08-01,Detroit Tigers,Kansas City Royals,1,7,0
2024-08-01,Atlanta Braves,Miami Marlins,4,2,1
2024-08-01,Chicago Cubs,St. Louis Cardinals,5,4,1
2024-08-01,Los Angeles Angels,Colorado Rockies,4,5,0
2024-08-02,Chicago Cubs,St. Louis Cardinals,6,3,1
2024-08-02,Detroit Tigers,Kansas City Royals,2,9,0
2024-08-02,Pittsburgh Pirates,Arizona Diamondbacks,8,9,0
2024-08-02,Washington Nationals,Milwaukee Brewers,3,8,0
2024-08-02,New York Yankees,Toronto Blue Jays,5,8,0
2024-08-02,Cleveland Guardians,Baltimore Orioles,8,4,1
2024-08-02,Cincinnati Reds,San Francisco Giants,0,3,0
2024-08-02,Atlanta Braves,Miami Marlins,5,3,1
2024-08-02,Texas Rangers,Boston Red Sox,6,11,0
2024-08-02,Houston Astros,Tampa Bay Rays,3,2,1
2024-08-02,Minnesota Twins,Chicago White Sox,10,2,1
2024-08-02,Los Angeles Angels,New York Mets,1,5,0
2024-08-02,Oakland Athletics,Los Angeles Dodgers,6,5,1
2024-08-02,San Diego Padres,Colorado Rockies,2,5,0
2024-08-02,Seattle Mariners,Philadelphia Phillies,10,2,1
2024-08-03,New York Yankees,Toronto Blue Jays,8,3,1
2024-08-03,Chicago Cubs,St. Louis Cardinals,4,5,0
2024-08-03,Washington Nationals,Milwaukee Brewers,6,4,1
2024-08-03,Detroit Tigers,Kansas City Royals,6,5,1
2024-08-03,Pittsburgh Pirates,Arizona Diamondbacks,4,2,1
2024-08-03,Texas Rangers,Boston Red Sox,7,4,1
2024-08-03,Minnesota Twins,Chicago White Sox,6,2,1
2024-08-03,Cleveland Guardians,Baltimore Orioles,4,7,0
2024-08-03,Cincinnati Reds,San Francisco Giants,6,4,1
2024-08-03,Houston Astros,Tampa Bay Rays,1,6,0
2024-08-03,Atlanta Braves,Miami Marlins,3,4,0
2024-08-03,San Diego Padres,Colorado Rockies,3,2,1
2024-08-03,Oakland Athletics,Los Angeles Dodgers,0,10,0
2024-08-03,Los Angeles Angels,New York Mets,5,4,1
2024-08-03,Seattle Mariners,Philadelphia Phillies,6,5,1
2024-08-04,Cincinnati Reds,San Francisco Giants,2,8,0
2024-08-04,Pittsburgh Pirates,Arizona Diamondbacks,5,6,0
2024-08-04,Atlanta Braves,Miami Marlins,0,7,0
2024-08-04,New York Yankees,Toronto Blue Jays,4,3,1
2024-08-04,Washington Nationals,Milwaukee Brewers,4,3,1
2024-08-04,Cleveland Guardians,Baltimore Orioles,5,9,0
2024-08-04,Detroit Tigers,Kansas City Royals,2,3,0
2024-08-04,Houston Astros,Tampa Bay Rays,0,1,0
2024-08-04,Minnesota Twins,Chicago White Sox,13,7,1
2024-08-04,Texas Rangers,Boston Red Sox,2,7,0
2024-08-04,Los Angeles Angels,New York Mets,3,2,1
2024-08-04,Oakland Athletics,Los Angeles Dodgers,2,3,0
2024-08-04,San Diego Padres,Colorado Rockies,10,2,1
2024-08-04,Seattle Mariners,Philadelphia Phillies,0,6,0
2024-08-04,Chicago Cubs,St. Louis Cardinals,6,2,1
2024-08-05,St. Louis Cardinals,New York Mets,0,6,0
2024-08-05,Cleveland Guardians,Arizona Diamondbacks,6,7,0
2024-08-05,Miami Marlins,Cincinnati Reds,3,10,0
2024-08-05,Washington Nationals,San Francisco Giants,1,4,0
2024-08-05,Texas Rangers,Houston Astros,4,3,1
2024-08-05,Chicago Cubs,Minnesota Twins,0,3,0
2024-08-05,Kansas City Royals,Boston Red Sox,5,9,0
2024-08-05,Oakland Athletics,Chicago White Sox,5,1,1
2024-08-05,Los Angeles Dodgers,Philadelphia Phillies,5,3,1
2024-08-06,Pittsburgh Pirates,San Diego Padres,0,6,0
2024-08-06,Miami Marlins,Cincinnati Reds,2,8,0
2024-08-06,Washington Nationals,San Francisco Giants,11,5,1
2024-08-06,Toronto Blue Jays,Baltimore Orioles,5,2,1
2024-08-06,Atlanta Braves,Milwaukee Brewers,0,10,0
2024-08-06,St. Louis Cardinals,Tampa Bay Rays,4,3,1
2024-08-06,Texas Rangers,Houston Astros,2,4,0
2024-08-06,Chicago Cubs,Minnesota Twins,7,3,1
2024-08-06,Kansas City Royals,Boston Red Sox,5,6,0
2024-08-06,Colorado Rockies,New York Mets,6,3,1
2024-08-06,Seattle Mariners,Detroit Tigers,2,4,0
2024-08-06,Oakland Athletics,Chicago White Sox,1,5,0
2024-08-06,Los Angeles Dodgers,Philadelphia Phillies,2,6,0
2024-08-07,Cleveland Guardians,Arizona Diamondbacks,3,7,0
2024-08-07,Cleveland Guardians,Arizona Diamondbacks,3,5,0
2024-08-07,Chicago Cubs,Minnesota Twins,8,2,1
2024-08-07,Texas Rangers,Houston Astros,4,6,0
2024-08-07,Oakland Athletics,Chicago White Sox,3,2,1
2024-08-07,New York Yankees,Los Angeles Angels,5,2,1
2024-08-07,New York Yankees,Los Angeles Angels,2,8,0
2024-08-07,Pittsburgh Pirates,San Diego Padres,8,9,0
2024-08-07,Miami Marlins,Cincinnati Reds,6,4,1
2024-08-07,Washington Nationals,San Francisco Giants,4,7,0
2024-08-07,Toronto Blue Jays,Baltimore Orioles,3,7,0
2024-08-07,Atlanta Braves,Milwaukee Brewers,5,8,0
2024-08-07,St. Louis Cardinals,Tampa Bay Rays,5,2,1
2024-08-07,Kansas City Royals,Boston Red Sox,8,4,1
2024-08-07,Colorado Rockies,New York Mets,3,5,0
2024-08-07,Seattle Mariners,Detroit Tigers,2,6,0
2024-08-07,Los Angeles Dodgers,Philadelphia Phillies,4,9,0
2024-08-08,Washington Nationals,San Francisco Giants,5,9,0
2024-08-08,Atlanta Braves,Milwaukee Brewers,7,16,0
2024-08-08,Pittsburgh Pirates,San Diego Padres,6,7,0
2024-08-08,Colorado Rockies,New York Mets,1,9,0
2024-08-08,Miami Marlins,Cincinnati Reds,4,10,0
2024-08-08,New York Yankees,Los Angeles Angels,4,9,0
2024-08-08,Toronto Blue Jays,Baltimore Orioles,7,6,1
2024-08-08,St. Louis Cardinals,Tampa Bay Rays,4,6,0
2024-08-08,Seattle Mariners,Detroit Tigers,4,3,1
2024-08-08,Arizona Diamondbacks,Philadelphia Phillies,4,6,0
2024-08-09,Minnesota Twins,Cleveland Guardians,4,2,1
2024-08-09,Minnesota Twins,Cleveland Guardians,6,3,1
2024-08-09,Washington Nationals,Los Angeles Angels,3,2,1
2024-08-09,Tampa Bay Rays,Baltimore Orioles,1,4,0
2024-08-09,Toronto Blue Jays,Oakland Athletics,3,1,1
2024-08-09,Boston Red Sox,Houston Astros,4,8,0
2024-08-09,Miami Marlins,San Diego Padres,2,6,0
2024-08-09,Kansas City Royals,St. Louis Cardinals,5,8,0
2024-08-09,Chicago White Sox,Chicago Cubs,6,7,0
2024-08-09,Milwaukee Brewers,Cincinnati Reds,8,3,1
2024-08-09,Colorado Rockies,Atlanta Braves,6,5,1
2024-08-09,Arizona Diamondbacks,Philadelphia Phillies,3,2,1
2024-08-09,Los Angeles Dodgers,Pittsburgh Pirates,9,5,1
2024-08-09,Seattle Mariners,New York Mets,6,0,1
2024-08-09,San Francisco Giants,Detroit Tigers,3,2,1
2024-08-10,New York Yankees,Texas Rangers,8,0,1
2024-08-10,New York Yankees,Texas Rangers,4,9,0
2024-08-10,Toronto Blue Jays,Oakland Athletics,0,1,0
2024-08-10,San Francisco Giants,Detroit Tigers,3,1,1
2024-08-10,Boston Red Sox,Houston Astros,4,5,0
2024-08-10,Miami Marlins,San Diego Padres,8,9,0
2024-08-10,Washington Nationals,Los Angeles Angels,5,4,1
2024-08-10,Kansas City Royals,St. Louis Cardinals,8,3,1
2024-08-10,Minnesota Twins,Cleveland Guardians,1,2,0
2024-08-10,Milwaukee Brewers,Cincinnati Reds,1,0,1
2024-08-10,Tampa Bay Rays,Baltimore Orioles,5,7,0
2024-08-10,Chicago White Sox,Chicago Cubs,1,3,0
2024-08-10,Arizona Diamondbacks,Philadelphia Phillies,11,1,1
2024-08-10,Colorado Rockies,Atlanta Braves,8,11,0
2024-08-10,Los Angeles Dodgers,Pittsburgh Pirates,4,1,1
2024-08-10,Seattle Mariners,New York Mets,4,0,1
2024-08-11,Washington Nationals,Los Angeles Angels,4,6,0
2024-08-11,Boston Red Sox,Houston Astros,2,10,0
2024-08-11,New York Yankees,Texas Rangers,8,7,1
2024-08-11,Toronto Blue Jays,Oakland Athletics,4,8,0
2024-08-11,Tampa Bay Rays,Baltimore Orioles,2,1,1
2024-08-11,Miami Marlins,San Diego Padres,7,6,1
2024-08-11,Minnesota Twins,Cleveland Guardians,3,5,0
2024-08-11,Milwaukee Brewers,Cincinnati Reds,3,4,0
2024-08-11,Colorado Rockies,Atlanta Braves,9,8,1
2024-08-11,San Francisco Giants,Detroit Tigers,4,5,0
2024-08-11,Los Angeles Dodgers,Pittsburgh Pirates,6,5,1
2024-08-11,Arizona Diamondbacks,Philadelphia Phillies,12,5,1
2024-08-11,Seattle Mariners,New York Mets,12,1,1
2024-08-12,Cleveland Guardians,Chicago Cubs,9,8,1
2024-08-12,Cincinnati Reds,St. Louis Cardinals,6,1,1
2024-08-12,Tampa Bay Rays,Houston Astros,1,6,0
2024-08-12,Boston Red Sox,Texas Rangers,5,4,1
2024-08-12,Minnesota Twins,Kansas City Royals,8,3,1
2024-08-12,Chicago White Sox,New York Yankees,12,2,1
2024-08-12,Milwaukee Brewers,Los Angeles Dodgers,2,5,0
2024-08-12,Los Angeles Angels,Toronto Blue Jays,2,4,0
2024-08-12,Arizona Diamondbacks,Colorado Rockies,5,4,1
2024-08-12,San Diego Padres,Pittsburgh Pirates,2,1,1
2024-08-12,San Francisco Giants,Atlanta Braves,0,1,0
2024-08-13,Baltimore Orioles,Washington Nationals,3,9,0
2024-08-13,Cleveland Guardians,Chicago Cubs,2,1,1
2024-08-13,Detroit Tigers,Seattle Mariners,15,1,1
2024-08-13,Cincinnati Reds,St. Louis Cardinals,4,1,1
2024-08-13,Philadelphia Phillies,Miami Marlins,0,5,0
2024-08-13,Tampa Bay Rays,Houston Astros,2,3,0
2024-08-13,New York Mets,Oakland Athletics,4,9,0
2024-08-13,Boston Red Sox,Texas Rangers,9,4,1
2024-08-13,Minnesota Twins,Kansas City Royals,13,3,1
2024-08-13,Chicago White Sox,New York Yankees,1,4,0
2024-08-13,Milwaukee Brewers,Los Angeles Dodgers,2,7,0
2024-08-13,Los Angeles Angels,Toronto Blue Jays,1,6,0
2024-08-13,Arizona Diamondbacks,Colorado Rockies,4,3,1
2024-08-13,San Diego Padres,Pittsburgh Pirates,3,0,1
2024-08-13,San Francisco Giants,Atlanta Braves,3,4,0
2024-08-14,Minnesota Twins,Kansas City Royals,1,4,0
2024-08-14,Arizona Diamondbacks,Colorado Rockies,11,4,1
2024-08-14,San Diego Padres,Pittsburgh Pirates,8,2,1
2024-08-14,Boston Red Sox,Texas Rangers,7,9,0
2024-08-14,Baltimore Orioles,Washington Nationals,4,1,1
2024-08-14,Cleveland Guardians,Chicago Cubs,6,1,1
2024-08-14,Detroit Tigers,Seattle Mariners,3,2,1
2024-08-14,Cincinnati Reds,St. Louis Cardinals,9,2,1
2024-08-14,Philadelphia Phillies,Miami Marlins,9,5,1
2024-08-14,Tampa Bay Rays,Houston Astros,1,2,0
2024-08-14,New York Mets,Oakland Athletics,9,1,1
2024-08-14,Chicago White Sox,New York Yankees,2,10,0
2024-08-14,Milwaukee Brewers,Los Angeles Dodgers,5,4,1
2024-08-14,Los Angeles Angels,Toronto Blue Jays,2,9,0
2024-08-14,San Francisco Giants,Atlanta Braves,2,13,0
2024-08-15,New York Mets,Oakland Athletics,6,7,0
2024-08-15,Detroit Tigers,Seattle Mariners,2,1,1
2024-08-15,Milwaukee Brewers,Los Angeles Dodgers,6,4,1
2024-08-15,San Francisco Giants,Atlanta Braves,6,0,1
2024-08-15,Baltimore Orioles,Boston Red Sox,5,1,1
2024-08-15,Philadelphia Phillies,Washington Nationals,13,3,1
2024-08-15,Texas Rangers,Minnesota Twins,2,3,0
2024-08-16,Chicago Cubs,Toronto Blue Jays,6,5,1
2024-08-16,Cincinnati Reds,Kansas City Royals,1,7,0
2024-08-16,Pittsburgh Pirates,Seattle Mariners,5,3,1
2024-08-16,Philadelphia Phillies,Washington Nationals,3,2,1
2024-08-16,Detroit Tigers,New York Yankees,0,3,0
2024-08-16,Tampa Bay Rays,Arizona Diamondbacks,5,4,1
2024-08-16,Baltimore Orioles,Boston Red Sox,10,12,0
2024-08-16,New York Mets,Miami Marlins,7,3,1
2024-08-16,Texas Rangers,Minnesota Twins,3,4,0
2024-08-16,Houston Astros,Chicago White Sox,4,5,0
2024-08-16,Milwaukee Brewers,Cleveland Guardians,5,3,1
2024-08-16,St. Louis Cardinals,Los Angeles Dodgers,6,7,0
2024-08-16,Colorado Rockies,San Diego Padres,7,3,1
2024-08-16,Los Angeles Angels,Atlanta Braves,3,2,1
2024-08-17,Pittsburgh Pirates,Seattle Mariners,7,2,1
2024-08-17,Detroit Tigers,New York Yankees,4,0,1
2024-08-17,Chicago Cubs,Toronto Blue Jays,3,2,1
2024-08-17,Tampa Bay Rays,Arizona Diamondbacks,6,1,1
2024-08-17,New York Mets,Miami Marlins,4,0,1
2024-08-17,Philadelphia Phillies,Washington Nationals,5,1,1
2024-08-17,Cincinnati Reds,Kansas City Royals,1,13,0
2024-08-17,Baltimore Orioles,Boston Red Sox,1,5,0
2024-08-17,Texas Rangers,Minnesota Twins,2,5,0
2024-08-17,Oakland Athletics,San Francisco Giants,2,0,1
2024-08-17,Houston Astros,Chicago White Sox,6,1,1
2024-08-17,St. Louis Cardinals,Los Angeles Dodgers,5,2,1
2024-08-17,Milwaukee Brewers,Cleveland Guardians,2,1,1
2024-08-17,Colorado Rockies,San Diego Padres,3,8,0
2024-08-17,Los Angeles Angels,Atlanta Braves,3,11,0
2024-08-18,New York Mets,Miami Marlins,2,3,0
2024-08-18,Baltimore Orioles,Boston Red Sox,4,2,1
2024-08-18,Pittsburgh Pirates,Seattle Mariners,3,10,0
2024-08-18,Philadelphia Phillies,Washington Nationals,4,6,0
2024-08-18,Cincinnati Reds,Kansas City Royals,1,8,0
2024-08-18,Tampa Bay Rays,Arizona Diamondbacks,8,7,1
2024-08-18,Houston Astros,Chicago White Sox,2,0,1
2024-08-18,Milwaukee Brewers,Cleveland Guardians,2,0,1
2024-08-18,St. Louis Cardinals,Los Angeles Dodgers,1,2,0
2024-08-18,Chicago Cubs,Toronto Blue Jays,0,1,0
2024-08-18,Texas Rangers,Minnesota Twins,6,5,1
2024-08-18,Colorado Rockies,San Diego Padres,3,2,1
2024-08-18,Oakland Athletics,San Francisco Giants,2,4,0
2024-08-18,Los Angeles Angels,Atlanta Braves,1,3,0
2024-08-18,Detroit Tigers,New York Yankees,3,2,1
2024-08-19,Miami Marlins,Arizona Diamondbacks,6,9,0
2024-08-19,Toronto Blue Jays,Cincinnati Reds,3,6,0
2024-08-19,New York Mets,Baltimore Orioles,4,3,1
2024-08-19,Texas Rangers,Pittsburgh Pirates,4,3,1
2024-08-19,Houston Astros,Boston Red Sox,5,4,1
2024-08-19,Kansas City Royals,Los Angeles Angels,5,3,1
2024-08-19,Oakland Athletics,Tampa Bay Rays,3,0,1
2024-08-19,San Diego Padres,Minnesota Twins,5,3,1
2024-08-19,San Francisco Giants,Chicago White Sox,5,3,1
2024-08-19,Los Angeles Dodgers,Seattle Mariners,3,0,1
2024-08-20,Miami Marlins,Arizona Diamondbacks,1,3,0
2024-08-20,Washington Nationals,Colorado Rockies,1,3,0
2024-08-20,New York Yankees,Cleveland Guardians,5,9,0
2024-08-20,Toronto Blue Jays,Cincinnati Reds,10,3,1
2024-08-20,New York Mets,Baltimore Orioles,5,9,0
2024-08-20,Atlanta Braves,Philadelphia Phillies,3,1,1
2024-08-20,St. Louis Cardinals,Milwaukee Brewers,2,3,0
2024-08-20,Chicago Cubs,Detroit Tigers,3,1,1
2024-08-20,Texas Rangers,Pittsburgh Pirates,0,4,0
2024-08-20,Houston Astros,Boston Red Sox,5,6,0
2024-08-20,Kansas City Royals,Los Angeles Angels,5,9,0
2024-08-20,Oakland Athletics,Tampa Bay Rays,0,1,0
2024-08-20,San Diego Padres,Minnesota Twins,7,5,1
2024-08-20,San Francisco Giants,Chicago White Sox,4,1,1
2024-08-20,Los Angeles Dodgers,Seattle Mariners,6,3,1
2024-08-21,New York Mets,Baltimore Orioles,4,3,1
2024-08-21,Houston Astros,Boston Red Sox,1,4,0
2024-08-21,Texas Rangers,Pittsburgh Pirates,1,0,1
2024-08-21,San Francisco Giants,Chicago White Sox,2,6,0
2024-08-21,San Diego Padres,Minnesota Twins,4,11,0
2024-08-21,Miami Marlins,Arizona Diamondbacks,8,10,0
2024-08-21,Washington Nationals,Colorado Rockies,6,1,1
2024-08-21,New York Yankees,Cleveland Guardians,8,1,1
2024-08-21,Toronto Blue Jays,Cincinnati Reds,7,11,0
2024-08-21,Atlanta Braves,Philadelphia Phillies,2,3,0
2024-08-21,St. Louis Cardinals,Milwaukee Brewers,10,6,1
2024-08-21,Chicago Cubs,Detroit Tigers,2,8,0
2024-08-21,Kansas City Royals,Los Angeles Angels,3,0,1
2024-08-21,Oakland Athletics,Tampa Bay Rays,2,4,0
2024-08-21,Los Angeles Dodgers,Seattle Mariners,8,4,1
2024-08-22,Washington Nationals,Colorado Rockies,8,3,1
2024-08-22,New York Yankees,Cleveland Guardians,6,0,1
2024-08-22,St. Louis Cardinals,Milwaukee Brewers,3,0,1
2024-08-22,Chicago Cubs,Detroit Tigers,10,2,1
2024-08-22,Oakland Athletics,Tampa Bay Rays,3,1,1
2024-08-22,Pittsburgh Pirates,Cincinnati Reds,7,0,1
2024-08-22,Toronto Blue Jays,Los Angeles Angels,5,3,1
2024-08-22,Baltimore Orioles,Houston Astros,0,6,0
2024-08-22,Atlanta Braves,Philadelphia Phillies,3,2,1
2024-08-22,San Diego Padres,New York Mets,3,8,0
2024-08-23,Pittsburgh Pirates,Cincinnati Reds,6,5,1
2024-08-23,Baltimore Orioles,Houston Astros,7,5,1
2024-08-23,New York Yankees,Colorado Rockies,3,0,1
2024-08-23,Toronto Blue Jays,Los Angeles Angels,5,4,1
2024-08-23,Boston Red Sox,Arizona Diamondbacks,2,12,0
2024-08-23,Cleveland Guardians,Texas Rangers,3,5,0
2024-08-23,Miami Marlins,Chicago Cubs,3,6,0
2024-08-23,Atlanta Braves,Washington Nationals,3,2,1
2024-08-23,Minnesota Twins,St. Louis Cardinals,1,6,0
2024-08-23,Kansas City Royals,Philadelphia Phillies,7,4,1
2024-08-23,Chicago White Sox,Detroit Tigers,2,5,0
2024-08-23,San Diego Padres,New York Mets,7,0,1
2024-08-23,Oakland Athletics,Milwaukee Brewers,3,11,0
2024-08-23,Seattle Mariners,San Francisco Giants,6,5,1
2024-08-23,Los Angeles Dodgers,Tampa Bay Rays,7,3,1
2024-08-24,New York Yankees,Colorado Rockies,2,9,0
2024-08-24,Toronto Blue Jays,Los Angeles Angels,3,1,1
2024-08-24,Baltimore Orioles,Houston Astros,3,2,1
2024-08-24,Oakland Athletics,Milwaukee Brewers,5,9,0
2024-08-24,Boston Red Sox,Arizona Diamondbacks,1,4,0
2024-08-24,Seattle Mariners,San Francisco Giants,3,4,0
2024-08-24,Miami Marlins,Chicago Cubs,2,14,0
2024-08-24,Pittsburgh Pirates,Cincinnati Reds,2,10,0
2024-08-24,Cleveland Guardians,Texas Rangers,13,5,1
2024-08-24,Minnesota Twins,St. Louis Cardinals,6,0,1
2024-08-24,Kansas City Royals,Philadelphia Phillies,2,11,0
2024-08-24,Chicago White Sox,Detroit Tigers,4,13,0
2024-08-24,Atlanta Braves,Washington Nationals,4,2,1
2024-08-24,San Diego Padres,New York Mets,1,7,0
2024-08-24,Los Angeles Dodgers,Tampa Bay Rays,8,9,0
2024-08-25,Atlanta Braves,Washington Nationals,1,5,0
2024-08-25,Boston Red Sox,Arizona Diamondbacks,5,7,0
2024-08-25,Pittsburgh Pirates,Cincinnati Reds,4,3,1
2024-08-25,New York Yankees,Colorado Rockies,10,3,1
2024-08-25,Toronto Blue Jays,Los Angeles Angels,8,2,1
2024-08-25,Cleveland Guardians,Texas Rangers,4,2,1
2024-08-25,Miami Marlins,Chicago Cubs,7,2,1
2024-08-25,Minnesota Twins,St. Louis Cardinals,2,3,0
2024-08-25,Kansas City Royals,Philadelphia Phillies,3,11,0
2024-08-25,Chicago White Sox,Detroit Tigers,4,9,0
2024-08-25,Oakland Athletics,Milwaukee Brewers,4,3,1
2024-08-25,San Diego Padres,New York Mets,3,2,1
2024-08-25,Seattle Mariners,San Francisco Giants,4,3,1
2024-08-25,Los Angeles Dodgers,Tampa Bay Rays,3,1,1
2024-08-25,Baltimore Orioles,Houston Astros,3,6,0
2024-08-26,Cleveland Guardians,Kansas City Royals,3,4,0
2024-08-26,Cleveland Guardians,Kansas City Royals,4,9,0
2024-08-26,Boston Red Sox,Toronto Blue Jays,1,4,0
2024-08-26,Pittsburgh Pirates,Chicago Cubs,8,18,0
2024-08-26,Philadelphia Phillies,Houston Astros,3,2,1
2024-08-26,Washington Nationals,New York Yankees,2,5,0
2024-08-26,Boston Red Sox,Toronto Blue Jays,3,7,0
2024-08-26,Minnesota Twins,Atlanta Braves,6,10,0
2024-08-26,St. Louis Cardinals,San Diego Padres,4,7,0
2024-08-26,Chicago White Sox,Detroit Tigers,3,6,0
2024-08-26,Colorado Rockies,Miami Marlins,3,2,1
2024-08-26,Seattle Mariners,Tampa Bay Rays,5,1,1
2024-08-27,Detroit Tigers,Los Angeles Angels,6,2,1
2024-08-27,Cleveland Guardians,Kansas City Royals,1,6,0
2024-08-27,Cincinnati Reds,Oakland Athletics,4,5,0
2024-08-27,Pittsburgh Pirates,Chicago Cubs,5,9,0
2024-08-27,Philadelphia Phillies,Houston Astros,5,0,1
2024-08-27,Washington Nationals,New York Yankees,4,2,1
2024-08-27,Boston Red Sox,Toronto Blue Jays,6,3,1
2024-08-27,Minnesota Twins,Atlanta Braves,6,8,0
2024-08-27,St. Louis Cardinals,San Diego Padres,5,7,0
2024-08-27,Chicago White Sox,Texas Rangers,1,3,0
2024-08-27,Milwaukee Brewers,San Francisco Giants,4,5,0
2024-08-27,Colorado Rockies,Miami Marlins,8,9,0
2024-08-27,Arizona Diamondbacks,New York Mets,3,8,0
2024-08-27,Seattle Mariners,Tampa Bay Rays,2,3,0
2024-08-27,Los Angeles Dodgers,Baltimore Orioles,2,3,0
2024-08-28,Pittsburgh Pirates,Chicago Cubs,10,14,0
2024-08-28,Cleveland Guardians,Kansas City Royals,7,5,1
2024-08-28,Philadelphia Phillies,Houston Astros,0,10,0
2024-08-28,Seattle Mariners,Tampa Bay Rays,6,2,1
2024-08-28,Chicago White Sox,Texas Rangers,1,3,0
2024-08-28,Detroit Tigers,Los Angeles Angels,3,2,1
2024-08-28,Cincinnati Reds,Oakland Athletics,6,9,0
2024-08-28,Washington Nationals,New York Yankees,5,2,1
2024-08-28,Boston Red Sox,Toronto Blue Jays,3,0,1
2024-08-28,Minnesota Twins,Atlanta Braves,1,5,0
2024-08-28,St. Louis Cardinals,San Diego Padres,4,3,1
2024-08-28,Chicago White Sox,Texas Rangers,3,4,0
2024-08-28,Milwaukee Brewers,San Francisco Giants,5,3,1
2024-08-28,Colorado Rockies,Miami Marlins,8,2,1
2024-08-28,Arizona Diamondbacks,New York Mets,8,5,1
2024-08-28,Los Angeles Dodgers,Baltimore Orioles,6,4,1
2024-08-29,Detroit Tigers,Los Angeles Angels,0,3,0
2024-08-29,Chicago White Sox,Texas Rangers,1,2,0
2024-08-29,Milwaukee Brewers,San Francisco Giants,6,0,1
2024-08-29,St. Louis Cardinals,San Diego Padres,4,1,1
2024-08-29,Colorado Rockies,Miami Marlins,8,12,0
2024-08-29,Arizona Diamondbacks,New York Mets,2,3,0
2024-08-29,Cincinnati Reds,Oakland Athletics,10,9,1
2024-08-29,Philadelphia Phillies,Atlanta Braves,5,4,1
2024-08-29,Boston Red Sox,Toronto Blue Jays,0,2,0
2024-08-29,Houston Astros,Kansas City Royals,6,3,1
2024-08-29,Los Angeles Dodgers,Baltimore Orioles,6,3,1
2024-08-30,Cincinnati Reds,Milwaukee Brewers,4,5,0
2024-08-30,Cincinnati Reds,Milwaukee Brewers,0,14,0
2024-08-30,Detroit Tigers,Boston Red Sox,5,7,0
2024-08-30,Philadelphia Phillies,Atlanta Braves,2,7,0
2024-08-30,Washington Nationals,Chicago Cubs,6,7,0
2024-08-30,Tampa Bay Rays,San Diego Padres,5,13,0
2024-08-30,New York Yankees,St. Louis Cardinals,6,3,1
2024-08-30,Cleveland Guardians,Pittsburgh Pirates,10,8,1
2024-08-30,Texas Rangers,Oakland Athletics,2,9,0
2024-08-30,Houston Astros,Kansas City Royals,3,2,1
2024-08-30,Minnesota Twins,Toronto Blue Jays,2,0,1
2024-08-30,Chicago White Sox,New York Mets,1,5,0
2024-08-30,Colorado Rockies,Baltimore Orioles,3,5,0
2024-08-30,Los Angeles Angels,Seattle Mariners,5,9,0
2024-08-30,Arizona Diamondbacks,Los Angeles Dodgers,9,10,0
2024-08-30,San Francisco Giants,Miami Marlins,3,1,1
2024-08-31,New York Yankees,St. Louis Cardinals,5,6,0
